customer_id,primary_country,recency_days,frequency_orders,monetary_revenue,rfm_segment
14730,United Kingdom,57,7,1669.38,Loyal Active
18245,United Kingdom,141,6,1672.81,High-Value At Risk
17656,United Kingdom,65,5,1674.69,Loyal Active
13149,United Kingdom,6,4,1676.06,Loyal Active
16638,United Kingdom,14,10,1680.72,Loyal Active
15549,United Kingdom,69,3,1681.46,Loyal Active
17282,United Kingdom,122,3,1685.46,High-Value At Risk
13577,United Kingdom,17,4,1687.6,Loyal Active
13162,United Kingdom,114,4,1688.29,High-Value At Risk
12635,Germany,81,2,1689.1799999999998,Loyal Active
17152,United Kingdom,186,3,1689.5,High-Value Lapsed
16474,United Kingdom,9,6,1689.54,Loyal Active
16775,United Kingdom,2,11,1691.51,Loyal Active
16671,United Kingdom,20,3,1692.2700000000002,Loyal Active
14245,United Kingdom,211,2,1693.45,High-Value Lapsed
16007,United Kingdom,39,4,1693.81,Loyal Active
12764,Lebanon,308,1,1693.88,High-Value Lapsed
17386,United Kingdom,91,5,1697.3400000000001,High-Value At Risk
17813,United Kingdom,6,5,1698.07,Loyal Active
12381,Norway,25,4,1698.3,Loyal Active
13824,United Kingdom,24,5,1698.94,Loyal Active
17193,United Kingdom,27,7,1699.3000000000002,Loyal Active
12843,United Kingdom,57,8,1702.26,Loyal Active
16954,United Kingdom,8,7,1703.96,Loyal Active
16791,United Kingdom,21,7,1705.78,Loyal Active
16398,United Kingdom,146,2,1705.8000000000002,High-Value At Risk
15240,United Kingdom,36,5,1706.57,Loyal Active
16902,United Kingdom,108,1,1706.88,High-Value At Risk
12407,Belgium,41,5,1708.12,Loyal Active
15947,United Kingdom,74,1,1708.24,Loyal Active
12405,Finland,140,1,1710.39,High-Value At Risk
17554,United Kingdom,8,4,1714.15,Loyal Active
17147,United Kingdom,14,4,1714.5900000000001,Loyal Active
13763,United Kingdom,55,1,1714.96,Loyal Active
17162,United Kingdom,20,10,1715.46,Loyal Active
15267,United Kingdom,14,5,1717.36,Loyal Active
12518,Germany,20,4,1717.75,Loyal Active
14834,United Kingdom,9,6,1720.3,Loyal Active
13564,United Kingdom,136,3,1724.67,High-Value At Risk
14387,United Kingdom,24,3,1727.6,Loyal Active
13126,United Kingdom,36,7,1730.2,Loyal Active
13495,United Kingdom,27,4,1732.23,Loyal Active
17043,United Kingdom,24,4,1735.18,Loyal Active
15050,United Kingdom,17,3,1737.69,Loyal Active
17457,United Kingdom,118,5,1737.6999999999998,High-Value At Risk
17353,United Kingdom,121,2,1740.0,High-Value At Risk
14440,United Kingdom,34,4,1740.43,Loyal Active
17930,United Kingdom,27,5,1740.48,Loyal Active
14595,United Kingdom,11,6,1740.6,Loyal Active
13157,United Kingdom,41,4,1741.22,Loyal Active
16380,United Kingdom,53,1,1743.15,Loyal Active
15950,United Kingdom,23,4,1744.71,Loyal Active
15067,United Kingdom,70,3,1744.7599999999998,Loyal Active
17090,United Kingdom,44,6,1750.6100000000001,Loyal Active
16379,United Kingdom,10,3,1755.76,Loyal Active
15241,United Kingdom,58,8,1756.44,Loyal Active
12349,Italy,10,1,1757.55,Loyal Active
12823,United Kingdom,66,5,1759.5,Loyal Active
12424,Australia,154,2,1760.96,High-Value At Risk
16751,United Kingdom,22,1,1764.72,Loyal Active
13297,United Kingdom,15,3,1766.33,Loyal Active
13456,United Kingdom,9,6,1766.72,Loyal Active
16966,United Kingdom,7,6,1769.17,Loyal Active
16719,United Kingdom,6,7,1770.22,Loyal Active
16681,United Kingdom,64,6,1770.34,Loyal Active
15473,United Kingdom,6,7,1771.2,Loyal Active
15594,United Kingdom,7,5,1771.78,Loyal Active
17092,United Kingdom,42,4,1774.03,Loyal Active
12645,Germany,25,4,1775.18,Loyal Active
14696,United Kingdom,63,6,1778.41,Loyal Active
15220,United Kingdom,43,6,1778.96,Loyal Active
14935,Channel Islands,289,1,1784.71,High-Value Lapsed
13875,United Kingdom,45,5,1786.79,Loyal Active
13305,United Kingdom,13,9,1787.7,Loyal Active
14215,United Kingdom,3,6,1789.72,Loyal Active
12523,France,11,11,1789.77,Loyal Active
18179,United Kingdom,1,6,1793.17,Loyal Active
13134,United Kingdom,77,4,1793.58,Loyal Active
18235,United Kingdom,63,3,1796.48,Loyal Active
12348,Finland,67,4,1797.24,Loyal Active
17648,United Kingdom,52,4,1797.5,Loyal Active
13196,United Kingdom,3,4,1797.78,Loyal Active
13562,United Kingdom,73,3,1799.33,Loyal Active
13630,United Kingdom,67,6,1799.78,Loyal Active
16249,United Kingdom,44,5,1800.0700000000002,Loyal Active
15812,United Kingdom,99,5,1801.14,High-Value At Risk
17663,United Kingdom,17,7,1802.91,Loyal Active
13481,United Kingdom,37,5,1804.56,Loyal Active
15260,United Kingdom,92,7,1810.77,High-Value At Risk
12935,United Kingdom,18,5,1816.92,Loyal Active
17787,United Kingdom,144,4,1817.54,High-Value At Risk
13048,United Kingdom,6,4,1819.41,Loyal Active
17828,Malta,14,4,1820.09,Loyal Active
16153,United Kingdom,41,5,1824.23,Loyal Active
17702,United Kingdom,22,4,1824.37,Loyal Active
12783,Portugal,24,5,1825.33,Loyal Active
18219,United Kingdom,35,9,1827.4,Loyal Active
15203,United Kingdom,17,6,1827.8,Loyal Active
16152,United Kingdom,260,1,1829.04,High-Value Lapsed
13421,United Kingdom,32,2,1833.71,Loyal Active
14665,United Kingdom,52,5,1835.6999999999998,Loyal Active
15827,United Kingdom,65,14,1836.0900000000001,Loyal Active
13650,United Kingdom,8,6,1836.3400000000001,Loyal Active
18287,United Kingdom,34,3,1837.28,Loyal Active
18283,United Kingdom,1,15,1837.53,Loyal Active
14459,United Kingdom,147,1,1837.92,High-Value At Risk
17015,United Kingdom,20,3,1838.61,Loyal Active
16455,United Kingdom,55,7,1841.1799999999998,Loyal Active
16102,United Kingdom,34,3,1842.14,Loyal Active
17218,United Kingdom,3,9,1843.28,Loyal Active
14524,United Kingdom,23,9,1843.83,Loyal Active
17519,United Kingdom,9,6,1844.02,Loyal Active
17873,United Kingdom,72,5,1848.96,Loyal Active
12383,Belgium,176,5,1850.56,High-Value At Risk
14472,United Kingdom,95,8,1852.67,High-Value At Risk
14305,United Kingdom,63,3,1858.96,Loyal Active
14887,United Kingdom,71,1,1862.0,Loyal Active
14493,United Kingdom,8,4,1867.54,Loyal Active
12615,France,28,3,1868.3400000000001,Loyal Active
16841,United Kingdom,28,6,1869.82,Loyal Active
17469,United Kingdom,8,5,1870.97,Loyal Active
13982,United Kingdom,31,4,1871.81,Loyal Active
16986,United Kingdom,21,2,1873.2,Loyal Active
17463,United Kingdom,8,5,1875.8600000000001,Loyal Active
15367,United Kingdom,49,4,1877.5900000000001,Loyal Active
18044,United Kingdom,28,9,1877.7,Loyal Active
17368,United Kingdom,15,8,1878.87,Loyal Active
17738,United Kingdom,11,4,1879.05,Loyal Active
16128,United Kingdom,9,5,1880.22,Loyal Active
16170,United Kingdom,42,6,1885.05,Loyal Active
15641,United Kingdom,97,4,1887.2,High-Value At Risk
12371,Switzerland,36,2,1887.96,Loyal Active
14934,Channel Islands,73,2,1890.94,Loyal Active
16942,United Kingdom,4,9,1904.99,Loyal Active
15819,United Kingdom,41,4,1905.45,Loyal Active
14210,United Kingdom,97,6,1905.8400000000001,High-Value At Risk
16983,United Kingdom,4,7,1905.87,Loyal Active
17228,United Kingdom,7,8,1906.09,Loyal Active
13949,United Kingdom,16,5,1909.0900000000001,Loyal Active
14285,United Kingdom,13,4,1910.01,Loyal Active
14217,United Kingdom,3,16,1910.5,Loyal Active
14978,United Kingdom,64,5,1921.37,Loyal Active
15518,United Kingdom,56,8,1921.55,Loyal Active
13094,United Kingdom,13,12,1927.3200000000002,Loyal Active
12528,Germany,1,6,1933.48,Loyal Active
13685,United Kingdom,37,3,1934.45,Loyal Active
15351,United Kingdom,4,7,1934.66,Loyal Active
15864,United Kingdom,14,6,1936.32,Loyal Active
15814,United Kingdom,8,4,1945.33,Loyal Active
12913,United Kingdom,7,4,1948.5300000000002,Loyal Active
18065,United Kingdom,78,11,1949.19,Loyal Active
16143,United Kingdom,100,5,1949.3600000000001,High-Value At Risk
14533,United Kingdom,16,7,1949.72,Loyal Active
13755,United Kingdom,1,8,1951.16,Loyal Active
15493,United Kingdom,24,5,1953.4099999999999,Loyal Active
12853,United Kingdom,126,6,1957.1000000000001,High-Value At Risk
14498,United Kingdom,34,5,1957.32,Loyal Active
12856,United Kingdom,10,5,1957.68,Loyal Active
14506,United Kingdom,9,5,1960.65,Loyal Active
13246,United Kingdom,10,6,1961.52,Loyal Active
17997,United Kingdom,66,8,1962.46,Loyal Active
14309,United Kingdom,20,8,1962.66,Loyal Active
17790,United Kingdom,18,14,1964.3,Loyal Active
12674,France,30,4,1970.6,Loyal Active
16341,United Kingdom,16,4,1971.87,Loyal Active
18204,United Kingdom,63,3,1975.35,Loyal Active
17422,United Kingdom,8,6,1979.37,Loyal Active
13725,United Kingdom,41,8,1980.56,Loyal Active
14462,United Kingdom,58,11,1980.5700000000002,Loyal Active
17337,United Kingdom,143,4,1981.06,High-Value At Risk
13590,United Kingdom,3,6,1981.92,Loyal Active
18097,United Kingdom,118,5,1986.2,High-Value At Risk
17088,United Kingdom,20,4,1991.01,Loyal Active
17679,United Kingdom,44,2,1992.1100000000001,Loyal Active
16698,United Kingdom,218,2,1998.0,High-Value Lapsed
18188,United Kingdom,7,3,2001.04,Loyal Active
16754,United Kingdom,364,1,2002.4,High-Value Lapsed
17082,United Kingdom,25,2,2003.8500000000001,Loyal Active
14544,United Kingdom,16,2,2004.3,Loyal Active
16098,United Kingdom,79,8,2005.63,Loyal Active
15372,United Kingdom,129,1,2007.3999999999999,High-Value At Risk
14121,United Kingdom,2,3,2008.99,Loyal Active
18069,United Kingdom,18,5,2009.24,Loyal Active
13593,United Kingdom,100,5,2011.88,High-Value At Risk
17625,United Kingdom,10,4,2020.4,Loyal Active
15341,United Kingdom,72,1,2020.52,Loyal Active
13507,United Kingdom,90,3,2022.79,Loyal Active
14482,United Kingdom,10,6,2022.81,Loyal Active
16409,United Kingdom,28,5,2022.98,Loyal Active
17846,United Kingdom,77,1,2033.1,Loyal Active
17954,United Kingdom,60,11,2034.76,Loyal Active
12585,Germany,226,2,2040.1,High-Value Lapsed
14001,United Kingdom,37,3,2043.08,Loyal Active
13450,United Kingdom,18,6,2043.72,Loyal Active
17597,United Kingdom,205,1,2044.3700000000001,High-Value Lapsed
14232,United Kingdom,34,5,2048.07,Loyal Active
17612,United Kingdom,45,6,2048.45,Loyal Active
15984,United Kingdom,63,8,2050.71,Loyal Active
14766,United Kingdom,72,5,2050.85,Loyal Active
17434,United Kingdom,1,6,2052.48,Loyal Active
16150,United Kingdom,34,6,2053.02,Loyal Active
14188,United Kingdom,22,6,2054.36,Loyal Active
17667,United Kingdom,58,5,2055.51,Loyal Active
14409,United Kingdom,63,6,2059.4500000000003,Loyal Active
16281,United Kingdom,64,1,2062.06,Loyal Active
12928,United Kingdom,27,5,2062.7000000000003,Loyal Active
12948,United Kingdom,8,7,2064.9500000000003,Loyal Active
15373,United Kingdom,10,11,2070.38,Loyal Active
18231,United Kingdom,184,5,2071.77,High-Value Lapsed
18241,United Kingdom,1,17,2073.09,Loyal Active
14209,United Kingdom,2,6,2073.4300000000003,Loyal Active
16076,United Kingdom,14,9,2073.75,Loyal Active
14515,United Kingdom,9,6,2076.89,Loyal Active
14546,United Kingdom,32,4,2078.1,Loyal Active
12782,Portugal,141,4,2078.67,High-Value At Risk
16407,United Kingdom,4,10,2079.68,Loyal Active
14810,United Kingdom,32,11,2085.33,Loyal Active
13571,United Kingdom,4,12,2088.94,Loyal Active
13265,United Kingdom,45,5,2092.66,Loyal Active
14306,United Kingdom,43,2,2093.32,Loyal Active
17191,United Kingdom,20,7,2093.68,Loyal Active
17449,United Kingdom,37,6,2095.17,Loyal Active
16875,United Kingdom,59,5,2095.53,Loyal Active
17400,United Kingdom,118,5,2097.84,High-Value At Risk
12610,Italy,14,5,2099.54,Loyal Active
15815,United Kingdom,55,5,2100.6,Loyal Active
15058,United Kingdom,17,11,2102.54,Loyal Active
14461,United Kingdom,140,3,2103.06,High-Value At Risk
12684,France,16,6,2104.23,Loyal Active
18093,United Kingdom,85,4,2106.52,Loyal Active
18173,United Kingdom,78,4,2106.84,Loyal Active
14640,United Kingdom,16,6,2107.38,Loyal Active
14691,United Kingdom,22,5,2114.33,Loyal Active
18008,United Kingdom,62,9,2116.19,Loyal Active
14360,United Kingdom,23,4,2118.0299999999997,Loyal Active
13632,United Kingdom,16,5,2118.93,Loyal Active
18061,United Kingdom,13,10,2119.41,Loyal Active
14825,United Kingdom,7,11,2119.92,Loyal Active
15750,United Kingdom,7,7,2122.66,Loyal Active
13517,United Kingdom,51,3,2128.42,Loyal Active
12584,Italy,9,8,2137.7,Loyal Active
14828,United Kingdom,188,3,2139.76,High-Value Lapsed
12704,Finland,14,7,2142.08,Loyal Active
13704,United Kingdom,14,8,2143.38,Loyal Active
17272,United Kingdom,34,4,2148.63,Loyal Active
17530,United Kingdom,8,10,2152.09,Loyal Active
13224,United Kingdom,52,2,2155.95,Loyal Active
14407,United Kingdom,99,6,2157.73,High-Value At Risk
13994,United Kingdom,31,5,2158.04,Loyal Active
16456,United Kingdom,91,5,2158.18,High-Value At Risk
12633,Germany,50,4,2163.98,Loyal Active
14341,United Kingdom,37,8,2166.98,Loyal Active
12501,Germany,328,1,2169.39,High-Value Lapsed
12909,United Kingdom,31,5,2178.67,Loyal Active
15394,United Kingdom,1,4,2183.54,Loyal Active
14397,United Kingdom,3,17,2183.76,Loyal Active
17406,United Kingdom,325,3,2184.42,High-Value Lapsed
16628,United Kingdom,21,5,2188.05,Loyal Active
14700,United Kingdom,24,3,2195.1,Loyal Active
15932,United Kingdom,80,7,2195.65,Loyal Active
14560,United Kingdom,8,21,2196.97,Loyal Active
13831,United Kingdom,8,6,2198.45,Loyal Active
17591,United Kingdom,65,7,2203.67,Loyal Active
15179,United Kingdom,10,5,2206.95,Loyal Active
15797,United Kingdom,105,4,2207.4,High-Value At Risk
13862,United Kingdom,10,8,2209.36,Loyal Active
12653,Israel,140,2,2209.85,High-Value At Risk
15722,United Kingdom,27,5,2211.21,Loyal Active
16743,United Kingdom,21,7,2213.13,Loyal Active
14226,United Kingdom,20,5,2214.79,Loyal Active
13394,United Kingdom,45,7,2217.92,Loyal Active
12876,Belgium,49,2,2218.02,Loyal Active
15811,United Kingdom,14,6,2218.62,Loyal Active
15665,United Kingdom,160,2,2222.21,High-Value At Risk
15834,United Kingdom,62,4,2225.15,Loyal Active
13365,United Kingdom,25,2,2225.37,Loyal Active
18242,United Kingdom,64,4,2232.49,Loyal Active
14732,United Kingdom,22,7,2238.38,Loyal Active
14211,United Kingdom,45,9,2241.1,Loyal Active
13527,United Kingdom,25,7,2242.36,Loyal Active
16771,United Kingdom,25,5,2242.61,Loyal Active
16735,United Kingdom,70,5,2247.41,Loyal Active
15235,United Kingdom,209,12,2247.51,High-Value Lapsed
14432,United Kingdom,1,6,2248.5,Loyal Active
17442,United Kingdom,28,6,2248.56,Loyal Active
13700,United Kingdom,18,10,2248.63,Loyal Active
16293,United Kingdom,13,10,2248.9900000000002,Loyal Active
15796,United Kingdom,9,7,2260.96,Loyal Active
16209,United Kingdom,80,5,2262.62,Loyal Active
16057,United Kingdom,8,7,2263.12,Loyal Active
16782,United Kingdom,2,13,2267.9500000000003,Loyal Active
14466,United Kingdom,21,7,2272.4,Loyal Active
13317,United Kingdom,58,6,2273.6800000000003,Loyal Active
14554,United Kingdom,2,4,2279.49,Loyal Active
17696,United Kingdom,30,8,2285.71,Loyal Active
17728,United Kingdom,57,2,2288.16,Loyal Active
15704,United Kingdom,132,4,2293.62,High-Value At Risk
13115,United Kingdom,3,4,2294.78,Loyal Active
15105,United Kingdom,10,7,2298.93,Loyal Active
16550,United Kingdom,100,5,2298.9700000000003,High-Value At Risk
15271,United Kingdom,18,14,2301.2599999999998,Loyal Active
15288,United Kingdom,35,5,2306.52,Loyal Active
13021,United Kingdom,17,8,2310.9500000000003,Loyal Active
14262,United Kingdom,9,7,2313.5299999999997,Loyal Active
15365,United Kingdom,17,7,2314.32,Loyal Active
14290,United Kingdom,3,5,2314.65,Loyal Active
17211,United Kingdom,18,8,2317.22,Loyal Active
17313,United Kingdom,23,1,2328.84,Loyal Active
15785,United Kingdom,24,5,2328.97,Loyal Active
18077,United Kingdom,25,10,2329.07,Loyal Active
15281,United Kingdom,50,9,2332.15,Loyal Active
18257,United Kingdom,31,8,2337.63,Loyal Active
15572,United Kingdom,17,6,2338.44,Loyal Active
18259,United Kingdom,16,3,2338.6000000000004,Loyal Active
17402,United Kingdom,22,12,2347.0499999999997,Loyal Active
15140,United Kingdom,44,7,2354.25,Loyal Active
17634,United Kingdom,28,9,2358.59,Loyal Active
14030,United Kingdom,10,8,2358.84,Loyal Active
14930,Channel Islands,100,3,2362.96,High-Value At Risk
12457,Switzerland,58,7,2363.23,Loyal Active
15755,United Kingdom,2,6,2364.25,Loyal Active
13230,United Kingdom,21,15,2364.92,Loyal Active
13908,United Kingdom,71,4,2369.55,Loyal Active
13722,United Kingdom,123,3,2375.41,High-Value At Risk
15270,United Kingdom,7,7,2379.4900000000002,Loyal Active
14659,United Kingdom,27,8,2380.53,Loyal Active
14239,United Kingdom,35,11,2380.85,Loyal Active
15370,United Kingdom,32,7,2386.0499999999997,Loyal Active
16938,United Kingdom,171,3,2386.05,High-Value At Risk
13141,United Kingdom,76,5,2388.75,Loyal Active
15033,United Kingdom,17,9,2389.38,Loyal Active
14251,United Kingdom,2,4,2397.42,Loyal Active
15980,United Kingdom,80,3,2398.8599999999997,Loyal Active
17589,United Kingdom,52,4,2404.17,Loyal Active
12397,Belgium,27,2,2409.8999999999996,Loyal Active
15089,United Kingdom,2,6,2420.84,Loyal Active
17722,United Kingdom,88,4,2424.04,Loyal Active
15527,United Kingdom,10,8,2428.53,Loyal Active
17071,United Kingdom,20,9,2429.03,Loyal Active
14502,United Kingdom,11,11,2429.83,Loyal Active
13536,United Kingdom,1,5,2439.29,Loyal Active
18210,United Kingdom,1,5,2443.48,Loyal Active
14163,United Kingdom,79,4,2445.91,Loyal Active
15674,United Kingdom,65,5,2446.6,Loyal Active
13975,United Kingdom,23,6,2461.24,Loyal Active
13784,United Kingdom,1,11,2462.79,Loyal Active
12455,Cyprus,65,6,2466.86,Loyal Active
17164,United Kingdom,24,7,2467.35,Loyal Active
16710,United Kingdom,11,10,2467.9900000000002,Loyal Active
17188,United Kingdom,3,7,2474.23,Loyal Active
17682,United Kingdom,2,6,2474.33,Loyal Active
13769,United Kingdom,29,9,2478.59,Loyal Active
13588,United Kingdom,7,9,2478.95,Loyal Active
14315,United Kingdom,36,6,2481.13,Loyal Active
14243,United Kingdom,30,9,2481.35,Loyal Active
12517,Germany,20,5,2481.6,Loyal Active
12483,Sweden,9,8,2484.98,Loyal Active
17346,United Kingdom,3,14,2485.79,Loyal Active
16477,United Kingdom,55,7,2494.46,Loyal Active
13695,United Kingdom,23,15,2504.13,Loyal Active
12352,Norway,28,8,2506.04,Loyal Active
13344,United Kingdom,59,3,2511.69,Loyal Active
15245,United Kingdom,126,3,2515.84,High-Value At Risk
14701,United Kingdom,2,9,2526.09,Loyal Active
17314,United Kingdom,16,8,2527.92,Loyal Active
17700,United Kingdom,8,4,2534.6400000000003,Loyal Active
14776,United Kingdom,43,11,2538.3,Loyal Active
15993,United Kingdom,8,5,2542.23,Loyal Active
14676,United Kingdom,23,6,2548.2400000000002,Loyal Active
14334,United Kingdom,8,8,2552.21,Loyal Active
16912,United Kingdom,20,11,2555.58,Loyal Active
16308,United Kingdom,29,4,2560.0,Loyal Active
17644,United Kingdom,28,10,2562.88,Loyal Active
14868,United Kingdom,13,7,2563.5,Loyal Active
15485,United Kingdom,22,3,2564.5,Loyal Active
13911,United Kingdom,49,9,2580.91,Loyal Active
16764,United Kingdom,1,12,2588.08,Loyal Active
13804,United Kingdom,22,7,2588.39,Loyal Active
16241,United Kingdom,1,13,2590.31,Loyal Active
16919,United Kingdom,148,11,2592.25,High-Value At Risk
13895,United Kingdom,20,4,2593.07,Loyal Active
14408,United Kingdom,2,7,2599.03,Loyal Active
12600,Germany,20,10,2599.04,Loyal Active
17965,United Kingdom,29,14,2599.19,Loyal Active
17317,United Kingdom,38,3,2600.34,Loyal Active
13983,United Kingdom,21,12,2603.43,Loyal Active
13136,United Kingdom,48,5,2607.61,Loyal Active
12726,France,20,7,2609.1,Loyal Active
12836,United Kingdom,51,5,2610.36,Loyal Active
18075,United Kingdom,15,10,2611.75,Loyal Active
15782,United Kingdom,1,3,2614.7400000000002,Loyal Active
13870,United Kingdom,32,7,2618.19,Loyal Active
16255,United Kingdom,8,8,2619.91,Loyal Active
13644,United Kingdom,8,4,2624.26,Loyal Active
13422,United Kingdom,56,1,2626.3,Loyal Active
15752,United Kingdom,31,7,2626.6,Loyal Active
18260,United Kingdom,164,6,2628.35,High-Value At Risk
17183,United Kingdom,14,5,2633.53,Loyal Active
12520,Germany,71,5,2634.2599999999998,Loyal Active
14456,United Kingdom,14,8,2634.32,Loyal Active
13771,United Kingdom,56,4,2634.45,Loyal Active
17655,United Kingdom,2,7,2638.94,Loyal Active
13658,United Kingdom,1,5,2639.17,Loyal Active
16618,United Kingdom,23,5,2647.59,Loyal Active
13851,United Kingdom,87,3,2651.46,Loyal Active
12721,France,23,6,2656.13,Loyal Active
18144,United Kingdom,22,11,2656.75,Loyal Active
15671,United Kingdom,10,7,2657.13,Loyal Active
14439,Greece,311,1,2661.24,High-Value Lapsed
12360,Austria,44,3,2662.06,Loyal Active
14713,United Kingdom,1,11,2662.2,Loyal Active
16440,United Kingdom,21,4,2665.24,Loyal Active
15628,United Kingdom,16,8,2667.29,Loyal Active
14572,United Kingdom,32,6,2669.49,Loyal Active
13883,United Kingdom,2,5,2674.48,Loyal Active
12625,Germany,203,2,2683.8199999999997,High-Value Lapsed
16360,United Kingdom,11,5,2687.4700000000003,Loyal Active
16905,United Kingdom,11,6,2702.9,Loyal Active
14107,United Kingdom,43,7,2703.23,Loyal Active
13654,United Kingdom,35,6,2707.33,Loyal Active
13285,United Kingdom,15,4,2709.12,Loyal Active
17069,United Kingdom,20,9,2709.7,Loyal Active
18272,United Kingdom,37,5,2710.7,Loyal Active
15696,United Kingdom,25,8,2711.11,Loyal Active
12708,Germany,21,10,2712.91,Loyal Active
15356,United Kingdom,23,10,2718.03,Loyal Active
14808,United Kingdom,31,8,2718.6,Loyal Active
14125,United Kingdom,2,3,2720.63,Loyal Active
17838,United Kingdom,18,5,2720.8,Loyal Active
12380,Belgium,13,4,2724.8100000000004,Loyal Active
15673,United Kingdom,80,4,2726.23,Loyal Active
12840,United Kingdom,135,4,2726.77,High-Value At Risk
16393,United Kingdom,3,12,2734.26,Loyal Active
16003,United Kingdom,21,5,2735.37,Loyal Active
14854,United Kingdom,70,7,2740.03,Loyal Active
15687,United Kingdom,15,8,2741.51,Loyal Active
13174,United Kingdom,8,3,2742.8199999999997,Loyal Active
12669,France,142,3,2744.0299999999997,High-Value At Risk
17084,United Kingdom,27,2,2747.99,Loyal Active
15321,United Kingdom,62,3,2748.31,Loyal Active
13971,United Kingdom,10,8,2758.26,Loyal Active
15114,United Kingdom,22,10,2760.56,Loyal Active
16326,United Kingdom,7,13,2767.38,Loyal Active
14503,United Kingdom,2,4,2772.39,Loyal Active
16156,United Kingdom,16,8,2776.4300000000003,Loyal Active
12388,Australia,7,6,2780.6600000000003,Loyal Active
17213,United Kingdom,32,7,2781.23,Loyal Active
16678,United Kingdom,2,11,2786.05,Loyal Active
14626,United Kingdom,15,4,2791.27,Loyal Active
17739,United Kingdom,3,7,2791.35,Loyal Active
12758,Portugal,108,2,2791.59,High-Value At Risk
14032,United Kingdom,8,10,2792.47,Loyal Active
12578,Italy,13,2,2794.51,Loyal Active
14903,United Kingdom,13,5,2795.33,Loyal Active
16081,United Kingdom,48,5,2799.42,Loyal Active
17596,United Kingdom,15,7,2806.69,Loyal Active
18230,United Kingdom,1,7,2810.2000000000003,Loyal Active
12356,Portugal,14,3,2811.43,Loyal Active
16871,United Kingdom,14,6,2812.34,Loyal Active
16928,United Kingdom,72,17,2814.7,Loyal Active
14842,United Kingdom,35,4,2824.69,Loyal Active
14852,United Kingdom,50,6,2836.69,Loyal Active
15443,United Kingdom,4,6,2838.21,Loyal Active
14711,United Kingdom,2,11,2839.62,Loyal Active
15854,United Kingdom,78,10,2839.94,Loyal Active
14535,United Kingdom,52,3,2854.84,Loyal Active
18145,United Kingdom,4,4,2861.55,Loyal Active
14530,United Kingdom,17,6,2862.11,Loyal Active
12685,France,20,6,2863.08,Loyal Active
13901,United Kingdom,64,5,2867.2,Loyal Active
14005,United Kingdom,1,5,2874.72,Loyal Active
16633,United Kingdom,9,6,2883.1,Loyal Active
13735,United Kingdom,16,4,2883.54,Loyal Active
12408,Belgium,24,5,2888.5499999999997,Loyal Active
13451,United Kingdom,18,5,2898.2599999999998,Loyal Active
12438,Norway,6,2,2906.85,Loyal Active
14112,United Kingdom,14,7,2915.15,Loyal Active
15484,United Kingdom,10,3,2916.16,Loyal Active
12906,United Kingdom,3,5,2919.81,Loyal Active
15606,United Kingdom,53,9,2920.16,Loyal Active
14395,United Kingdom,52,8,2920.92,Loyal Active
17512,United Kingdom,20,10,2924.99,Loyal Active
14702,United Kingdom,10,15,2926.11,Loyal Active
16316,United Kingdom,56,8,2938.91,Loyal Active
17444,Canada,139,3,2940.04,High-Value At Risk
12916,United Kingdom,130,4,2944.95,High-Value At Risk
16011,United Kingdom,21,15,2959.04,Loyal Active
16686,United Kingdom,39,7,2959.88,Loyal Active
17924,United Kingdom,3,7,2962.5,Loyal Active
16497,United Kingdom,41,6,2965.69,Loyal Active
14146,United Kingdom,73,4,2965.84,Loyal Active
14639,United Kingdom,44,6,2984.49,Loyal Active
14307,United Kingdom,80,6,2995.7200000000003,Loyal Active
12670,France,2,5,2996.05,Loyal Active
17504,United Kingdom,198,9,2997.03,High-Value Lapsed
17659,United Kingdom,9,12,2999.46,Loyal Active
15521,United Kingdom,32,8,3000.2,Loyal Active
12754,Japan,227,4,3010.74,High-Value Lapsed
18094,United Kingdom,73,7,3017.3,Loyal Active
12395,Belgium,11,12,3018.63,Loyal Active
12598,France,1,8,3023.08,Loyal Active
14907,United Kingdom,20,6,3024.7400000000002,Loyal Active
16709,United Kingdom,76,5,3029.87,Loyal Active
16242,United Kingdom,10,6,3030.95,Loyal Active
17799,United Kingdom,14,11,3039.17,Loyal Active
16940,United Kingdom,44,3,3049.88,Loyal Active
13631,United Kingdom,91,11,3070.42,High-Value At Risk
12910,United Kingdom,15,8,3075.04,Loyal Active
15998,United Kingdom,28,5,3080.22,Loyal Active
17059,United Kingdom,21,5,3080.39,Loyal Active
13869,United Kingdom,115,4,3083.65,High-Value At Risk
13680,United Kingdom,31,3,3084.04,Loyal Active
17238,United Kingdom,9,15,3084.48,Loyal Active
16218,United Kingdom,21,7,3084.68,Loyal Active
13362,United Kingdom,1,4,3090.7400000000002,Loyal Active
13135,United Kingdom,188,1,3096.0,High-Value Lapsed
14565,United Kingdom,87,4,3099.12,Loyal Active
14257,United Kingdom,56,5,3099.7200000000003,Loyal Active
15491,United Kingdom,87,6,3100.09,Loyal Active
14099,United Kingdom,8,11,3104.17,Loyal Active
13953,United Kingdom,44,6,3104.36,Loyal Active
13742,United Kingdom,8,12,3107.87,Loyal Active
17491,United Kingdom,6,9,3115.97,Loyal Active
17231,United Kingdom,4,10,3124.72,Loyal Active
12562,France,14,6,3127.37,Loyal Active
14235,United Kingdom,67,5,3144.86,Loyal Active
15861,United Kingdom,4,9,3146.92,Loyal Active
